tconst,titleType,startYear,endYear,runYears,runtimeMinutes,genres,secGenres,maxSeason,avgMaxEps,actor,actress,archive_footage,self,writer,averageRating
tt0072586,tvSeries,1974,1978,4,30,Comedy,Romance,3,6.666666667,9,1,0,0,0,8.1
tt0072587,tvSeries,1976,1976,0,30,Comedy,None,2,9.5,6,4,0,0,0,6.2
tt0072589,tvSeries,1974,1974,0,60,Crime,Drama,1,6,6,3,0,0,1,7.6
tt0072768,tvMiniSeries,1975,1975,0,50,Action,Drama,1,13,9,1,0,0,0,8
tt0073954,tvSeries,1974,1979,5,30,Comedy,None,5,4,6,4,0,0,0,7.9
tt0073955,tvSeries,1976,1985,9,30,Comedy,None,9,22.44444444,5,4,0,0,1,6.8
tt0073958,tvSeries,1975,1983,8,50,Drama,None,9,24.11111111,1,8,0,0,1,6.6
tt0073961,tvSeries,1976,1978,2,60,Action,Adventure,2,17.5,10,0,0,0,0,7.6
tt0073963,tvSeries,1976,1976,0,60,Action,Crime,1,11,6,4,0,0,0,6.1
tt0073965,tvSeries,1976,1978,2,60,Action,Adventure,3,19.33333333,6,3,0,0,1,6.6
tt0073966,tvSeries,1976,1977,1,90,Drama,None,1,39,5,3,0,0,2,8
tt0073968,tvSeries,1976,1977,1,30,Game-Show,None,1,37.5,0,0,0,10,0,7.2
tt0073969,tvSeries,1976,1978,2,30,Comedy,None,2,8,9,0,0,0,1,7
tt0073970,tvSeries,1976,1977,1,60,Music,None,1,20,0,0,0,10,0,5.8
tt0073972,tvSeries,1976,1981,5,60,Action,Adventure,5,21.8,1,7,0,0,2,6.5
tt0073974,tvSeries,1976,1976,0,60,Crime,Drama,1,13,6,2,0,0,2,7.9
tt0073976,tvSeries,1976,1976,0,60,Comedy,None,1,4,2,0,0,8,0,3.2
tt0073979,tvSeries,1976,1977,1,60,Crime,Drama,1,20,8,0,0,0,2,6.7
tt0073984,tvSeries,1976,1976,0,30,Music,None,1,11,2,0,0,8,0,8.1
tt0073985,tvSeries,1975,1979,4,60,Music,None,4,8.75,0,0,0,8,2,6.1
tt0073988,tvSeries,1976,1977,1,60,Drama,None,1,18,6,4,0,0,0,7.3
tt0073989,tvSeries,1976,1976,0,30,Comedy,News,0,0,7,1,0,2,0,7.4
tt0073990,tvSeries,1976,1979,3,30,Comedy,None,3,7,7,3,0,0,0,8
tt0073991,tvSeries,1976,1985,9,30,Game-Show,None,9,166.75,0,0,0,10,0,7.1
tt0073992,tvSeries,1976,1980,4,60,Drama,Family,5,17.2,4,5,0,0,1,7.6
tt0073993,tvSeries,1976,1977,1,30,Comedy,Family,2,13,6,4,0,0,0,7.6
tt0073994,tvMiniSeries,1976,1976,0,60,Action,Adventure,1,11,8,2,0,0,0,6.3
tt0073995,tvSeries,1976,1979,3,30,Comedy,None,5,7.6,6,4,0,0,0,7.2
tt0073996,tvSeries,1976,1976,0,30,Drama,Family,1,7,4,6,0,0,0,8.3
tt0073997,tvSeries,1976,1978,2,30,Comedy,Family,3,6.666666667,7,3,0,0,0,7.7
tt0073998,tvSeries,1976,1976,0,60,Drama,None,1,3.5,7,3,0,0,0,7
tt0074000,tvSeries,1976,1976,0,30,Comedy,Fantasy,1,13,8,2,0,0,0,6.6
tt0074002,tvSeries,1976,1976,0,25,Adventure,Animation,1,13,4,6,0,0,0,7.3
tt0074003,tvSeries,1974,1979,5,30,Comedy,None,5,8,6,4,0,0,0,6.7
tt0074004,tvSeries,1973,1976,3,45,Comedy,None,2,12.5,5,5,0,0,0,8.5
tt0074005,tvSeries,1976,1977,1,30,Comedy,Crime,1,13,5,3,0,0,2,5.8
tt0074007,tvSeries,1976,1982,6,30,Documentary,Sci-Fi,6,24,0,0,0,10,0,8.5
tt0074009,tvSeries,1976,1977,1,30,Comedy,Music,2,6,0,0,0,10,0,7.4
tt0074010,tvSeries,1976,1976,0,60,Crime,Drama,1,15,7,3,0,0,0,7.4
tt0074013,tvSeries,1976,1977,1,30,Adventure,Comedy,1,11,8,1,0,0,1,7.8
tt0074014,tvSeries,1976,1978,2,30,Family,Fantasy,1,1,7,3,0,0,0,7.4
tt0074015,tvSeries,1976,1976,0,30,Comedy,Family,0,0,5,2,0,0,0,5.8
tt0074016,tvSeries,1976,1983,7,30,Comedy,Family,8,22.25,4,3,0,0,3,6.9
tt0074017,tvSeries,1978,1978,0,30,Comedy,None,1,3,7,2,0,0,1,6.3
tt0074018,tvSeries,1976,1978,2,30,Comedy,Game-Show,2,36.5,0,0,0,10,0,7.5
tt0074020,tvSeries,1976,1978,2,30,Comedy,None,3,6.666666667,4,6,0,0,0,7.5
tt0074021,tvSeries,1976,1977,1,30,Comedy,Romance,1,76,2,3,0,0,5,7.9
tt0074022,tvSeries,1976,1977,1,30,Comedy,None,1,6,5,3,0,0,2,5.7
tt0074025,tvSeries,1974,2003,29,60,Adult,Talk-Show,8,2.5,1,1,0,4,0,7.4
tt0074026,tvSeries,1976,1977,1,60,Crime,Drama,1,22,7,2,0,0,1,6.9
tt0074028,tvSeries,1976,1981,5,30,Comedy,Family,5,24,6,3,0,0,1,8.4
tt0074029,tvSeries,1976,1976,0,30,Comedy,None,1,9,5,5,0,0,0,6.3
tt0074030,tvSeries,1975,1983,8,30,Music,None,4,18,0,0,0,10,0,7.8
tt0074031,tvSeries,1976,1977,1,60,Action,Mystery,2,13,9,1,0,0,0,7.2
tt0074035,tvSeries,1971,1980,9,50,Adventure,Drama,8,11.25,5,4,0,0,1,7.6
tt0074036,tvSeries,1976,1985,9,30,Comedy,None,4,6.25,3,7,0,0,0,7.6
tt0074038,tvSeries,1975,1975,0,30,Comedy,None,1,9,6,2,0,0,2,8.2
tt0074039,tvSeries,1976,1976,0,55,War,None,1,13,9,1,0,0,0,8.6
tt0074040,tvSeries,1976,1977,1,30,Comedy,None,2,3.5,6,3,0,0,1,6.6
tt0074041,tvSeries,1976,1976,0,60,Western,None,1,11,9,0,0,0,1,7.1
tt0074042,tvSeries,1976,1983,7,60,Crime,Drama,8,18.5,8,0,0,0,2,7.2
tt0074045,tvSeries,1976,1984,8,25,Comedy,Family,7,8,5,4,0,0,1,6.9
tt0074047,tvSeries,1976,1977,1,120,Drama,None,1,17,5,5,0,0,0,7.5
tt0074049,tvMiniSeries,1976,1976,0,30,Drama,Music,1,6,6,4,0,0,0,7.7
tt0074051,tvSeries,1976,1976,0,60,Drama,Western,1,12,6,3,0,0,1,7.8
tt0074053,tvSeries,1976,1978,2,24,Adventure,Animation,3,12.66666667,7,3,0,0,0,7.6
tt0074054,tvSeries,1976,1977,1,60,Crime,Drama,1,15,10,0,0,0,0,6.9
tt0074058,tvSeries,1976,1977,1,60,Comedy,Music,2,16.5,4,1,0,5,0,6.9
tt0074059,tvSeries,1976,1976,0,49,Adventure,None,1,11,5,2,0,0,3,7.7
tt0074061,tvSeries,1976,1976,0,30,Sci-Fi,None,1,13,4,6,0,0,0,6
tt0074063,tvSeries,1976,1982,6,30,Documentary,History,0,0,5,0,0,1,0,8.6
tt0074064,tvSeries,1976,1978,2,30,Comedy,None,2,22,4,4,0,0,2,7.1
tt0074068,tvSeries,1976,1976,0,60,Comedy,None,1,2,3,1,0,6,0,7.7
tt0074071,tvSeries,1976,1979,3,24,Comedy,None,3,21.66666667,7,3,0,0,0,7
tt0074072,tvSeries,1976,1981,5,50,Drama,History,4,12.75,6,3,0,0,1,8.5
tt0074074,tvSeries,1975,1979,4,60,Action,Adventure,3,20,5,3,0,0,2,7
tt0074075,tvSeries,1976,1977,1,30,Comedy,None,2,6.5,8,2,0,0,0,5.2
tt0074076,tvSeries,1976,1977,1,30,Comedy,None,2,13,6,4,0,0,0,6.7
tt0074077,tvSeries,1976,1983,7,25,Drama,Romance,1,1380,4,5,0,0,1,7
tt0074155,tvSeries,1976,1976,0,34,Documentary,History,1,7,2,0,0,0,0,7.3
tt0074621,tvMiniSeries,1976,1976,0,194,Crime,Drama,1,2,6,4,0,0,0,7.4
tt0075281,tvSeries,1976,1983,7,30,Drama,None,1,1114,6,4,0,0,0,6.9
tt0075469,tvSeries,1977,1978,1,55,Drama,Sci-Fi,2,8,6,3,0,0,1,7.6
tt0075470,tvSeries,1977,1977,0,60,Comedy,None,1,4,1,0,0,9,0,6.5
tt0075471,tvSeries,1977,1995,18,30,Adventure,Animation,15,5,4,5,0,1,0,8
tt0075472,tvSeries,1978,1990,12,50,Comedy,Drama,7,12.85714286,5,5,0,0,0,8.4
tt0075473,tvSeries,1977,1978,1,60,Action,Adventure,1,8,8,2,0,0,0,7.1
tt0075474,tvSeries,1977,1977,0,60,Crime,Drama,48,10.3125,9,1,0,0,0,6.3
tt0075475,tvSeries,1977,1977,0,60,Crime,Drama,1,13,5,2,0,0,3,7.2
tt0075482,tvSeries,1977,1978,1,30,Comedy,None,1,14,4,3,0,0,3,7.1
tt0075483,tvSeries,1977,1977,0,60,Adventure,Drama,1,3.5,7,3,0,0,0,6.1
tt0075484,tvSeries,1977,1977,0,30,Comedy,None,1,13,3,4,0,0,3,6
tt0075485,tvSeries,1976,1977,1,60,Comedy,Music,1,8,4,6,0,0,0,3.6
tt0075488,tvSeries,1977,1983,6,60,Crime,Drama,6,23.16666667,7,1,0,0,2,6.4
tt0075489,tvSeries,1977,1979,2,30,Comedy,None,2,20,4,1,0,0,5,6.8
tt0075491,tvMiniSeries,1977,1977,0,30,Drama,Family,1,7,6,4,0,0,0,7.6
tt0075492,tvSeries,1977,1980,3,30,Comedy,None,4,7.25,8,2,0,0,0,7
tt0075493,tvSeries,1977,1977,0,60,Adventure,Crime,1,10,7,2,0,0,1,7.2
tt0075494,tvSeries,1977,1978,1,30,Comedy,Sci-Fi,1,5,7,3,0,0,0,6.3
tt0075495,tvSeries,1977,1977,0,60,Crime,Drama,1,6,6,3,0,0,1,6.3
tt0075497,tvSeries,1977,1992,15,25,Comedy,None,2,4.5,5,5,0,0,0,6.8
tt0075500,tvSeries,1977,1981,4,60,Comedy,Drama,5,22.4,4,5,0,0,1,6.6
tt0075501,tvSeries,1977,1980,3,30,Crime,Drama,4,4.25,8,2,0,0,0,6.8
tt0075502,tvSeries,1977,1977,0,30,Adventure,Drama,1,13,9,1,0,0,0,8.1
tt0075503,tvSeries,1977,1977,0,60,Adventure,Fantasy,1,10,7,3,0,0,0,7.1
tt0075504,tvSeries,1976,1977,1,60,Drama,None,1,14,7,2,0,0,1,6.9
tt0075505,tvSeries,1977,1977,0,30,Comedy,Talk-Show,1,62,8,1,0,0,1,8.6
tt0075506,tvSeries,1977,1978,1,30,Comedy,None,2,17.5,5,2,0,0,3,6.4
tt0075507,tvSeries,1977,1978,1,60,Drama,None,1,13,7,3,0,0,0,7.6
tt0075510,tvSeries,1976,1977,1,60,Action,Crime,1,5,7,3,0,0,0,5.9
tt0075511,tvSeries,1975,1978,3,28,Comedy,None,4,5.6,6,4,0,0,0,8
tt0075512,tvSeries,1978,2008,30,30,Comedy,Drama,30,19.36666667,5,5,0,0,0,7.1
tt0075513,tvSeries,1977,1979,2,60,Family,Mystery,3,15.33333333,6,3,0,0,1,7.3
tt0075516,tvSeries,1977,1977,0,30,Comedy,None,1,6,1,1,0,0,0,6
tt0075517,tvSeries,1976,1976,0,60,Action,Adventure,1,13,8,1,0,0,1,6.7
tt0075519,tvSeries,1977,1978,1,60,Drama,None,1,21,5,4,0,0,1,8.1
tt0075523,tvSeries,1976,1977,1,60,Drama,None,1,13,5,3,0,0,2,5.9
tt0075524,tvSeries,1976,1977,1,90,Crime,Drama,1,4,6,4,0,0,0,6.3
tt0075525,tvSeries,1977,1978,1,60,Adventure,Family,2,18,7,2,0,0,1,7.5
tt0075527,tvSeries,1977,1978,1,60,Adventure,Sci-Fi,1,14,7,3,0,0,0,7.1
tt0075528,tvSeries,1977,1982,5,60,Crime,Drama,5,22.8,5,1,0,0,4,7.3
tt0075529,tvSeries,1977,1987,10,60,Comedy,Drama,10,24.9,5,3,0,1,1,6.2
tt0075532,tvSeries,1977,1978,1,60,Drama,None,1,11,8,1,0,0,1,7.3
tt0075533,tvSeries,1977,1978,1,60,Adventure,Fantasy,1,17,6,2,0,0,2,6.5
tt0075536,tvSeries,1977,1981,4,60,Biography,History,4,4.25,7,2,0,1,0,9.4
tt0075537,tvSeries,1977,1986,9,30,Comedy,None,4,10.5,6,3,0,0,1,8.7
tt0075539,tvSeries,1977,1977,0,60,Comedy,Drama,1,6,4,6,0,0,0,7.2
tt0075542,tvSeries,1977,1977,0,60,Drama,None,1,4,6,3,0,0,1,8.4
tt0075543,tvSeries,1977,1978,1,30,Action,Adventure,1,16,4,1,0,0,0,6.8
tt0075544,tvSeries,1977,1977,0,60,Animation,Comedy,1,0.5,5,2,0,0,0,8
tt0075545,tvSeries,1977,1979,2,30,Animation,Family,1,72,2,4,0,4,0,7.1
tt0075548,tvSeries,1977,1977,0,30,Comedy,None,1,7,6,4,0,0,0,7.6
tt0075551,tvSeries,1977,1979,2,30,Comedy,War,2,14.5,5,5,0,0,0,6.7
tt0075552,tvSeries,1976,1978,2,60,Western,None,1,11,7,3,0,0,0,7.4
tt0075553,tvSeries,1977,1979,2,30,Comedy,None,2,6.5,7,3,0,0,0,7.8
tt0075557,tvMiniSeries,1974,1975,1,1335,Drama,Romance,1,26,8,2,0,0,0,8.2
tt0075560,tvSeries,1975,1977,2,60,Drama,History,2,14.5,6,4,0,0,0,8.3
tt0075561,tvSeries,1977,1983,6,30,Action,Comedy,5,11.4,7,2,0,0,1,8
tt0075562,tvSeries,1977,1977,0,60,Drama,None,1,13,5,4,0,0,1,7
tt0075563,tvSeries,1975,1977,2,60,Comedy,Crime,1,13,10,0,0,0,0,7.8
tt0075564,tvSeries,1977,1978,1,60,Comedy,None,0,0,2,0,0,6,0,6.5
tt0075565,tvSeries,1976,1981,5,25,Family,None,2,1,3,1,0,0,0,7.7
tt0075567,tvSeries,1977,1977,0,60,Comedy,None,1,4,7,1,0,2,0,7.7
tt0075568,tvSeries,1976,1979,3,30,Adventure,Comedy,2,4.5,8,2,0,0,0,7.9
tt0075569,tvSeries,1977,1981,4,30,Comedy,None,6,7.666666667,5,3,0,0,2,6.4
tt0075570,tvSeries,1977,1977,0,30,Drama,Music,1,6,5,5,0,0,0,7.6
tt0075573,tvSeries,1977,1977,0,60,Crime,Drama,1,6,5,4,0,0,1,7.3
tt0075575,tvSeries,1977,1977,0,30,Comedy,None,1,10,6,4,0,0,0,6.3
tt0075576,tvSeries,1977,1977,0,30,Comedy,None,1,2,5,4,0,0,1,5.8
tt0075577,tvSeries,1975,1975,0,25,None,None,2,9,5,5,0,0,0,6.4
tt0075578,tvSeries,1976,1981,5,30,Comedy,None,3,23.66666667,6,2,0,0,2,8.5
tt0075579,tvSeries,1977,1979,2,50,Drama,History,3,14.33333333,6,3,0,0,1,8.6
tt0075582,tvSeries,1977,1977,0,48,Comedy,Family,2,7,3,0,0,5,0,6.6
tt0075584,tvSeries,1977,1981,4,30,Comedy,Drama,4,21.25,6,3,0,0,1,8.2
tt0075585,tvSeries,1977,1977,0,30,Adventure,Family,1,15,6,3,0,0,1,6.7
tt0075587,tvSeries,1977,1978,1,30,Comedy,None,1,4,5,4,0,0,1,6.2
tt0075589,tvSeries,1977,1978,1,30,Comedy,None,2,4.5,6,4,0,0,0,7
tt0075590,tvSeries,1976,1978,2,30,Comedy,Fantasy,1,12,5,4,0,0,1,5.6
tt0075592,tvSeries,1979,1988,9,25,Comedy,Drama,9,12.44444444,6,3,0,1,0,7.6
tt0075593,tvSeries,1977,1978,1,50,Action,Crime,2,8.5,7,2,0,0,1,7.7
tt0075594,tvMiniSeries,1977,1977,0,360,Drama,None,1,3,9,1,0,0,0,8.3
tt0075595,tvSeries,1977,1977,0,30,Family,News,0,0,1,0,0,9,0,8.4
tt0075596,tvSeries,1976,1984,8,30,Comedy,None,8,19.11111111,3,4,0,0,3,7.5
tt0075599,tvSeries,1977,1977,0,60,Drama,None,1,6.5,4,5,0,0,1,6.4
tt0075600,tvSeries,1977,1978,1,60,Drama,None,1,12,6,4,0,0,0,8
tt0075601,tvSeries,1976,1977,1,60,Crime,Thriller,2,6.5,7,2,0,0,1,7.1
tt0075602,tvSeries,1977,1977,0,30,Comedy,None,1,0,5,4,0,0,1,7.9
tt0075603,tvSeries,1977,1981,4,30,Comedy,None,4,7.5,1,7,0,0,2,7.5
tt0075604,tvSeries,1977,1977,0,60,Adventure,None,1,4,9,1,0,0,0,6.1
tt0075658,tvSeries,1977,1977,0,30,Comedy,Fantasy,1,1,2,6,0,0,2,8.5
tt0076602,tvSeries,1977,1977,0,30,History,None,1,8,10,0,0,0,0,7.4
tt0076805,tvSeries,1977,1982,5,30,Comedy,Game-Show,1,28,0,0,0,10,0,8.1
tt0076945,tvSeries,1977,1980,3,60,Drama,None,2,13,5,5,0,0,0,8.4
tt0076971,tvSeries,1978,1980,2,30,Comedy,Family,0,0,3,2,0,4,1,6.8
tt0076972,tvSeries,1977,1978,1,30,Comedy,None,1,5,4,3,0,0,3,6.1
tt0076975,tvSeries,1977,1979,2,60,Action,Adventure,2,7,6,4,0,0,0,6.2
tt0076976,tvSeries,1978,1978,0,30,Comedy,None,1,65,7,1,0,1,1,8.5
tt0076977,tvSeries,1978,1978,0,60,Adventure,Drama,1,7,4,3,0,0,3,5.8
tt0076978,tvSeries,1978,1978,0,30,Comedy,None,1,4,6,3,0,0,0,3.7
tt0076979,tvSeries,1978,1978,0,30,Comedy,None,1,1,6,3,0,0,1,7.1
tt0076980,tvSeries,1980,1996,16,48,Adventure,Crime,7,12.28571429,6,4,0,0,0,7
tt0076982,tvSeries,1977,1978,1,30,Comedy,None,1,12,4,4,0,0,2,7.9
tt0076984,tvSeries,1978,1979,1,60,Action,Adventure,1,21,7,2,0,0,1,7.2
tt0076987,tvSeries,1978,1981,3,50,Adventure,Drama,4,13,5,4,0,0,1,8.1
tt0076988,tvSeries,1978,1981,3,30,Comedy,None,3,7,6,4,0,0,0,7.5
tt0076989,tvSeries,1978,1978,0,30,Comedy,Family,1,1,2,0,0,8,0,5.8
tt0076990,tvSeries,1978,1980,2,60,Comedy,None,2,6,5,5,0,0,0,7.7
tt0076994,tvSeries,1978,1978,0,30,Action,Animation,1,16,9,1,0,0,0,7.5
tt0076995,tvSeries,1984,1991,7,30,Comedy,None,5,6,5,5,0,0,0,8.1
tt0076996,tvSeries,1977,1977,0,30,Documentary,None,1,2,2,0,0,8,0,8.5
tt0077000,tvSeries,1978,1991,13,60,Drama,Romance,14,25.42857143,5,4,0,0,1,7
tt0077001,tvSeries,1978,1979,1,60,Crime,Drama,1,9,6,2,0,0,2,7.5
tt0077003,tvSeries,1978,1986,8,30,Comedy,Drama,8,22.625,5,3,0,0,2,6.6
tt0077004,tvSeries,1976,1977,1,50,Drama,None,2,15.5,4,5,0,0,1,8.3
tt0077005,tvSeries,1978,1979,1,60,Crime,Drama,1,12,5,4,0,0,1,7.1
tt0077008,tvSeries,1977,1984,7,60,Adventure,Family,7,22,4,5,0,0,1,6.5
tt0077009,tvSeries,1978,1980,2,30,Comedy,None,1,3,5,3,0,0,2,6.6
tt0077011,tvSeries,1978,1979,1,60,Adventure,Comedy,1,18,4,4,0,0,2,6.9
tt0077013,tvSeries,1978,1978,0,24,Adventure,Animation,1,26,4,6,0,0,0,8.8
tt0077016,tvSeries,1978,1978,0,30,Comedy,None,1,6,7,3,0,0,0,7
tt0077017,tvSeries,1978,1979,1,60,Comedy,Drama,1,11,5,5,0,0,0,6.3
tt0077018,tvSeries,1978,1979,1,510,Drama,Family,2,8.5,8,0,0,0,2,6.5
tt0077020,tvSeries,1978,1979,1,60,Crime,Drama,2,11,5,5,0,0,0,7.3
tt0077027,tvSeries,1976,1979,3,30,Western,None,3,5.5,5,3,0,0,2,8.3
tt0077028,tvSeries,1978,1978,0,60,Comedy,None,1,10,4,4,0,0,2,7
tt0077030,tvSeries,1978,1978,0,30,Comedy,None,1,9,6,3,0,0,1,6.1
tt0077031,tvSeries,1977,1982,5,60,Action,Adventure,5,16.4,8,1,0,0,1,7
tt0077034,tvSeries,1978,1979,1,60,Crime,Drama,1,22,5,3,0,0,2,7.7
tt0077036,tvSeries,1978,1981,3,30,Comedy,Music,4,1.333333333,0,1,0,9,0,7.7
tt0077041,tvSeries,1978,1980,2,30,Comedy,None,2,7,5,5,0,0,0,3.4
tt0077043,tvMiniSeries,1978,1978,0,360,Drama,None,1,3,6,4,0,0,0,7.5
tt0077047,tvSeries,1976,1979,3,30,Comedy,None,2,6.5,3,7,0,0,0,7.9
tt0077049,tvSeries,1978,1978,0,60,Drama,Family,1,13,8,2,0,0,0,8.7
tt0077050,tvSeries,1978,1978,0,60,Comedy,None,1,1,4,3,0,0,0,6
tt0077051,tvSeries,1978,1982,4,67,Drama,None,4,6,4,6,0,0,0,9.3
tt0077053,tvSeries,1978,1982,4,30,Comedy,Family,4,23.5,5,2,0,0,3,7.1
tt0077054,tvSeries,1978,1979,1,30,Drama,Mystery,1,25,5,3,0,1,1,7.4
tt0077056,tvSeries,1974,1978,4,30,Comedy,None,4,7,7,2,0,0,1,6.9
tt0077057,tvSeries,1979,1982,3,30,Comedy,None,4,7.25,7,3,0,0,0,6.8
tt0077058,tvSeries,1978,1986,8,60,Drama,None,4,14.5,5,4,0,0,1,8.1
tt0077064,tvSeries,1979,1986,7,50,Crime,Drama,8,86.5,0,10,0,0,0,8.1
tt0077065,tvSeries,1978,1979,1,60,Sci-Fi,None,2,13,8,1,0,0,1,7.2
tt0077066,tvSeries,1977,1978,1,30,Comedy,Sci-Fi,1,7,6,3,0,0,1,7.1
tt0077068,tvSeries,1978,1979,1,30,None,None,1,20,5,5,0,0,0,6.4
tt0077069,tvSeries,1978,1979,1,60,Adventure,Crime,1,24,9,1,0,0,0,6.7
tt0077070,tvSeries,1978,1978,0,60,Crime,Drama,1,6,5,3,0,0,2,7.5
tt0077072,tvSeries,1978,1980,2,30,Comedy,None,3,6.666666667,7,3,0,0,0,6.2
tt0077073,tvSeries,1981,1981,0,26,Comedy,Family,1,7,6,4,0,0,0,6.8
tt0077074,tvSeries,1978,1978,0,30,Comedy,None,1,1,4,5,0,0,1,6.1
tt0077075,tvSeries,1978,1979,1,60,Drama,None,2,8,6,4,0,0,0,8.3
tt0077076,tvSeries,1978,2020,42,50,Crime,Drama,45,12.05882353,8,2,0,0,0,5.8
tt0077077,tvSeries,1978,1978,0,30,Crime,Drama,1,6,8,2,0,0,0,8.7
tt0077078,tvSeries,1978,1980,2,60,Thriller,None,3,6.666666667,8,1,0,0,1,8.8
tt0077082,tvSeries,1978,1978,0,53,Documentary,None,44,17.24242424,0,0,0,10,0,7
tt0077085,tvSeries,1978,1978,0,30,Crime,None,1,5,8,2,0,0,0,6.4
tt0077086,tvSeries,1978,1982,4,60,Crime,Thriller,5,6.4,7,2,0,0,1,8.2
tt0077087,tvSeries,1978,1979,1,60,Adventure,None,1,9,6,2,0,0,2,7.6
tt0077089,tvSeries,1978,1983,5,30,Comedy,None,5,22.8,5,1,0,0,4,7.7
tt0077093,tvSeries,1978,1981,3,60,Crime,Drama,3,22.66666667,6,3,0,0,1,6.8
tt0077094,tvSeries,1981,1982,1,50,Comedy,Drama,1,20,6,4,0,0,0,7.8
tt0077096,tvSeries,1978,1978,0,60,Drama,None,1,5,7,3,0,0,0,6.3
tt0077097,tvSeries,1978,1982,4,30,Comedy,None,4,22.5,6,3,0,0,1,8
tt0077101,tvSeries,1978,1981,3,60,Drama,Sport,3,18,8,1,0,0,1,8
tt0077102,tvSeries,1978,1978,0,30,Comedy,None,1,9,4,6,0,0,0,6.8
tt0077521,tvMiniSeries,1978,1978,0,240,Drama,None,1,2,9,1,0,0,0,7
tt0078129,tvMiniSeries,1979,1979,0,204,Drama,Sci-Fi,1,4,5,5,0,0,0,7
tt0078556,tvSeries,1979,1979,0,60,Drama,None,1,5,4,4,0,0,2,6.1
tt0078558,tvSeries,1979,1981,2,60,Adventure,None,2,8,5,4,0,0,1,7.3
tt0078559,tvSeries,1979,1981,2,25,Comedy,None,3,6.666666667,4,4,0,0,2,7.2
tt0078560,tvSeries,1979,1979,0,24,Animation,Drama,1,50,3,7,0,0,0,7.7
tt0078561,tvSeries,1979,1980,1,30,Comedy,None,2,18,2,4,0,0,4,7.1
tt0078562,tvSeries,1979,1983,4,60,Comedy,None,4,24.25,5,2,0,0,3,6.3
tt0078563,tvSeries,1979,1980,1,30,Comedy,None,1,13,3,2,0,0,5,7.9
tt0078564,tvSeries,1978,1981,3,60,Adventure,Comedy,3,15.33333333,2,6,0,0,2,6.4
tt0078569,tvSeries,1979,1986,7,30,Comedy,Family,7,22.57142857,4,5,0,0,1,7.1
tt0078572,tvSeries,1979,1979,0,60,Crime,Drama,1,8,4,4,0,0,2,7
tt0078573,tvSeries,1979,1979,0,30,Comedy,None,1,5,6,4,0,0,0,5.7
tt0078577,tvSeries,1979,1979,0,30,Comedy,None,1,5,7,3,0,0,0,6.3
tt0078579,tvSeries,1979,1981,2,60,Action,Adventure,2,16,7,1,0,0,2,6.9
tt0078581,tvMiniSeries,1979,1979,0,60,Adventure,None,1,10,6,3,0,0,1,7.9
tt0078582,tvSeries,1983,1984,1,50,Crime,Drama,1,184,5,4,0,0,1,8.4
tt0078583,tvSeries,1977,1977,0,30,Comedy,None,1,6,6,4,0,0,0,5.6
tt0078584,tvSeries,1979,1979,0,30,Drama,None,1,1,7,3,0,0,0,7.3
tt0078585,tvSeries,1979,1979,0,60,Romance,Western,2,9,4,4,0,0,2,7.2
tt0078588,tvMiniSeries,1978,1978,0,50,Documentary,History,1,10,5,0,0,1,0,9.3
tt0078592,tvSeries,1979,1987,8,30,Game-Show,Music,1,1.5,0,0,0,9,1,5.9
tt0078593,tvSeries,1979,1979,0,60,Action,Drama,1,13,7,1,0,0,2,8.5
tt0078595,tvSeries,1979,1979,0,60,Crime,Drama,1,4,7,3,0,0,0,6.6
tt0078597,tvSeries,1979,1979,0,30,Comedy,None,1,12,7,0,0,0,3,5.5
tt0078598,tvSeries,1979,1979,0,30,Comedy,None,2,6.5,6,4,0,0,0,8
tt0078600,tvSeries,1979,1982,3,30,Action,Adventure,4,7.75,6,1,0,0,3,7.4
tt0078602,tvSeries,1979,1979,0,25,Comedy,None,1,13,6,3,0,0,1,7
tt0078606,tvSeries,1979,1979,0,60,Crime,Drama,1,5,9,1,0,0,0,7.3
tt0078607,tvSeries,1979,1985,6,60,Action,Comedy,7,20.85714286,8,1,0,0,1,7.1
tt0078609,tvSeries,1979,1980,1,60,Crime,Drama,1,13,7,3,0,0,0,7.7
tt0078610,tvSeries,1979,1988,9,30,Comedy,Family,9,22.33333333,0,5,0,0,5,6.8
tt0078611,tvSeries,1978,1979,1,25,Adventure,Crime,2,13,7,3,0,0,0,7.4
tt0078615,tvSeries,1979,1979,0,60,Comedy,Drama,1,2,7,3,0,0,0,7.3
tt0078620,tvSeries,1979,1979,0,30,Comedy,None,1,2,3,5,0,0,0,6
tt0078622,tvSeries,1979,1984,5,60,Action,Adventure,5,22,7,2,0,0,1,6.6
tt0078623,tvSeries,1979,1980,1,30,Comedy,None,2,19,4,4,0,0,2,5.8
tt0078625,tvSeries,1979,1979,0,30,Comedy,None,1,2,6,4,0,0,0,6.3
tt0078626,tvSeries,1979,1982,3,30,Comedy,None,3,19,4,4,0,0,2,6.5
tt0078627,tvSeries,1979,1980,1,60,Adventure,Drama,1,26,8,2,0,0,0,8.2
tt0078629,tvSeries,1979,1981,2,25,Comedy,Family,3,5.333333333,5,5,0,0,0,8.7
tt0078631,tvSeries,1978,1981,3,30,Action,Adventure,2,14,5,4,0,0,1,6.4
tt0078635,tvSeries,1979,1980,1,60,Crime,Drama,2,6.5,7,2,0,0,1,5.6
